# dE [eV] lambda
-50021.8244577643 0
-50022.3192726887 1.25995800054e-23
-50022.6766656399 4.03173120691192e-22
-50023.0863935507 3.0614938318096e-21
-50023.4537215377 1.29006797684715e-20
-50023.7436758568 3.93684379218627e-20
-50023.7816559002 9.79580059916016e-20
-50023.8584782966 2.11718791866951e-19
-50023.8807200274 4.12766710844092e-19
-50023.7896796521 7.43794220606677e-19
-50023.5244613379 1.25958005399685e-18
-50023.1095794596 2.02849864960397e-18
-50022.542744581 3.13402928019822e-18
-50022.033706725 4.6762648790363e-18
-50021.6548667192 6.77342056406644e-18
-50021.1625084611 9.5633418600599e-18
-50020.9560959168 1.32050126186962e-17
-50021.011536654 1.78800626366291e-17
-50021.2319785253 2.37942749715611e-17
-50021.4463039937 3.11790929563524e-17
-50021.755863402 4.02931269111936e-17
-50022.2781229438 5.14236605538668e-17
-50023.0703500442 6.48881571081241e-17
-50024.0013010193 8.10357651102108e-17
-50025.2125538116 1.00248823913559e-16
-50026.8424463822 1.22944368891678e-16
-50028.6984072829 1.49575636339277e-16
-50030.7778061878 1.80633568071631e-16
-50032.9446361176 2.16648315722234e-16
-50035.2112669858 2.58190744738755e-16
-50037.5115144707 3.05873938077334e-16
-50039.6618608551 3.60354699595232e-16
-50041.2577804679 4.22335057141875e-16
-50042.2859894069 4.92563765348314e-16
-50042.8097652247 5.71837808115123e-16
-50042.8807060922 6.61003900798775e-16
-50042.4319698534 7.60959992096509e-16
-50041.3722647385 8.72656765629723e-16
-50039.9925722456 9.97099141225922e-16
-50038.1845710225 1.13534777589924e-15
-50036.2585403059 1.28852056452958e-15
-50034.2977747921 1.45779414024036e-15
-50032.2849231388 1.64440537447495e-15
-50030.5752915856 1.84965287677178e-15
-50028.8112548737 2.07489849423818e-15
-50027.1839134127 2.32156881072292e-15
-50025.6615911734 2.59115664568759e-15
-50024.4530867249 2.88522255277669e-15
-50023.3042300802 3.20539631808662e-15
-50022.4392061424 3.55337845813345e-15
-50022.0376384409 3.93094171751967e-15
-50022.0751157372 4.33993256629972e-15
-50022.4355935219 4.78227269704453e-15
-50023.339787618 5.25996052160503e-15
-50024.4619673717 5.77507266757458e-15
-50025.8877208632 6.32976547445047e-15
-50027.5033608437 6.92627648949445e-15
-50029.0619130574 7.56692596329231e-15
-50030.3790941814 8.25411834501256e-15
-50031.6457490246 8.99034377736425e-15
-50032.6478274134 9.77817959125392e-15
-50033.6726885081 1.06202918001417e-14
-50034.597152004 1.15194365940968e-14
-50035.4848284431 1.24784618335519e-14
-50036.0323360948 1.35003085427568e-14
-50036.324063627 1.45880124029323e-14
-50036.3005650709 1.57447052451215e-14
-50035.9584969446 1.69736165427425e-14
-50035.4271307572 1.82780749038391e-14
-50034.6435046507 1.96615095630314e-14
-50033.802074604 2.11274518731657e-14
-50033.0823589454 2.2679536796664e-14
-50032.4487482118 2.43215043965728e-14
-50032.1721072396 2.60572013273113e-14
-50032.4368242135 2.78905823251196e-14
-50033.1524414077 2.9825711698206e-14
-50034.177144637 3.18667648165941e-14
-50035.6347133898 3.40180296016692e-14
-50037.3022606533 3.6283908015425e-14
-50038.9697640556 3.86689175494092e-14
-50040.6849228931 4.11776927133692e-14
-50042.1512515616 4.38149865235976e-14
-50043.5531313892 4.65856719909773e-14
-50044.84362242 4.94947436087263e-14
-50045.7910298815 5.25473188398421e-14
