# dE [eV] lambda
47631.7200202353 1
47582.3916232924 0.999999999999994
47542.0126555304 0.999999999999916
47517.7525351464 1.00000000000001
47502.8953192448 1.00000000000001
47504.0705789026 0.999999999999997
47522.3291710765 0.999999999999978
47571.1770884898 1.00000000000003
47610.0496641385 0.999999999999947
47671.0172252131 1.00000000000003
47772.413724294 1
47897.3671601937 1
48024.7954611822 0.999999999999996
48163.4416673517 0.999999999999992
48321.7137076619 0.999999999999953
48533.0800404742 1.00000000000007
48764.9851778177 0.999999999999954
49049.4541467885 1.00000000000003
49348.5296185775 1.00000000000002
49672.808952989 1.00000000000001
49983.2483308519 0.999999999999953
50302.5923509084 0.99999999999998
50659.1702627552 1.00000000000005
51019.1439922016 0.999999999999961
51390.6942399207 1
51804.8243062295 0.999999999999973
52211.0403941341 1.00000000000011
52598.2827157019 0.999999999999983
53004.6724182719 1
53406.4740808858 1.00000000000007
53775.5251337626 1.00000000000004
54160.7318932822 1.00000000000003
54560.2538559062 1.00000000000001
54996.3835787091 1.00000000000005
55379.6405323405 0.999999999999995
55736.4153276906 0.99999999999998
56039.4785584762 0.999999999999963
56334.3571735502 1.00000000000002
56624.1301609821 0.999999999999988
56910.7169498179 0.999999999999951
57226.6464361266 1.00000000000004
57494.4560025029 0.999999999999973
57761.8525881797 1.00000000000001
58060.8092412385 0.999999999999989
58320.6264806308 0.999999999999987
58566.034980539 0.999999999999963
58798.9390207966 1.00000000000005
59003.7071406507 1.00000000000008
59204.5075373343 0.999999999999976
59393.624187292 0.999999999999971
59590.2435513956 0.999999999999969
59778.780332393 0.99999999999993
59930.6895664329 0.999999999999984
60088.655749727 0.999999999999979
60249.9175948817 0.999999999999929
60416.2143339239 0.999999999999965
60592.8349116558 0.999999999999933
60776.7995683986 1.00000000000008
60943.4524622319 1.00000000000007
61123.2996567327 0.999999999999993
61292.8049924808 0.99999999999991
61448.4215999148 0.999999999999955
61570.5149906221 0.999999999999974
61637.2518562554 0.999999999999926
61686.6017298059 0.999999999999998
61735.00177781 1.00000000000003
61812.3132025551 0.999999999999941
61852.3600309742 0.999999999999959
61908.6928707434 0.999999999999934
61949.4058754042 0.99999999999994
61977.8586688338 0.999999999999993
62018.2489733994 0.999999999999996
61998.4568349227 0.999999999999964
